4.72,-0.16961
4.74,0.28439
4.76,0.44639
4.78,0.98239
4.8,1.4234
4.82,1.8524
4.84,2.4554
4.86,1.6844
4.88,-1.3806
4.9,-0.99961
4.92,-1.0896
4.94,-0.90761
4.96,-0.46961
4.98,-1.2506
5,-2.1116
5.02,-1.6176
5.04,-1.6926
5.06,-1.3066
5.08,-1.1116
5.1,-0.77361
5.12,-0.51061
5.14,-0.54461
5.16,-1.2006
5.18,-1.2096
5.2,-1.1586
5.22,-1.1456
5.24,-0.71761
5.26,-0.54661
5.28,0.063389
5.3,-0.80461
5.32,-1.6346
5.34,-0.85961
5.36,-0.96161
5.38,-0.39661
5.4,-0.14761
5.42,0.31839
5.44,0.64739
5.46,0.87539
5.48,0.47139
5.5,0.19739
5.52,-0.027611
5.54,0.29139
5.56,0.44439
5.58,0.78439
5.6,1.0324
5.62,1.3514
5.64,1.6054
5.66,1.8604
5.68,1.2804
5.7,0.63939
5.72,0.20339
5.74,0.31339
5.76,0.37239
5.78,0.49539
5.8,0.23439
5.82,-0.084611
5.84,-0.16861
5.86,-0.11361
5.88,-0.22961
5.9,-0.24861
5.92,-0.15761
5.94,-0.069611
5.96,0.14639
5.98,0.37839
6,0.57839
6.02,0.25439
6.04,-0.041611
6.06,-0.42861
6.08,-0.13361
6.1,0.094389
6.12,0.22939
6.14,-0.12961
6.16,-0.050611
6.18,0.079389
6.2,0.20939
6.22,0.37939
6.24,0.50939
6.26,0.15639
6.28,-0.032611
6.3,-0.11161
6.32,0.0043894
6.34,0.075389
6.36,0.034389
6.38,-0.095611
6.4,-0.036611
6.42,-0.016611
6.44,0.037389
6.46,0.084389
6.48,-0.056611
6.5,-0.30461
6.52,-0.42161
6.54,-0.24461
6.56,-0.23661
6.58,-0.17761
6.6,-0.12961
6.62,-0.018611
6.64,0.20239
6.66,-0.10861
6.68,-0.091611
6.7,-0.034611
6.72,-0.10661
6.74,-0.11161
6.76,-0.099611
6.78,-0.0026106
6.8,0.072389
6.82,0.23439
6.84,0.35439
6.86,0.70439
6.88,0.77839
6.9,0.18339
6.92,-0.26361
6.94,-0.12461
6.96,-0.042611
6.98,0.15839
7,0.047389
7.02,-0.21961
7.04,-0.46761
7.06,-0.42861
7.08,-0.21661
7.1,-0.043611
7.12,0.15839
7.14,0.31939
7.16,0.41839
7.18,0.12239
7.2,-0.16061
7.22,-0.20461
7.24,-0.082611
7.26,-0.20661
7.28,-0.13761
7.3,-0.055611
7.32,0.052389
7.34,0.13339
7.36,0.26539
7.38,0.23139
7.4,0.078389
7.42,-0.0086106
7.44,0.19939
7.46,0.43439
7.48,0.49139
7.5,0.19039
7.52,0.091389
7.54,-0.022611
7.56,-0.021611
7.58,0.051389
7.6,0.092389
7.62,0.25439
7.64,0.36739
7.66,0.52439
7.68,0.54039
7.7,0.42439
7.72,0.39739
7.74,0.55839
7.76,0.75539
7.78,0.36439
7.8,0.41039
7.82,0.097389
7.84,-0.20461
7.86,-0.24961
7.88,-0.40561
7.9,-0.41361
7.92,-0.47161
7.94,-0.43361
7.96,-0.45861
7.98,-0.057611
8,0.17739
8.02,-0.20861
8.04,-0.49261
8.06,-0.53061
8.08,-0.36261
8.1,-0.40561
8.12,-0.30861
8.14,-0.31661
8.16,-0.26561
8.18,-0.26561
8.2,-0.26961
8.22,-0.34561
8.24,-0.30961
8.26,-0.21761
8.28,-0.078611
8.3,0.086389
8.32,0.28039
8.34,0.30939
8.36,0.35739
8.38,0.34039
8.4,0.35739
8.42,0.28639
8.44,0.30439
8.46,0.11139
8.48,0.21339
8.5,0.13539
8.52,0.38339
8.54,-0.86161
8.56,-1.3496
8.58,-1.3426
8.6,-1.3546
8.62,-1.1936
8.64,-1.0426
8.66,-0.82961
8.68,-0.65161
8.7,-0.44461
8.72,-0.25861
8.74,-0.060611
8.76,-0.091611
8.78,-0.18261
8.8,-0.14761
8.82,0.084389
8.84,0.16239
8.86,0.049389
8.88,0.26339
8.9,0.58139
8.92,0.86639
8.94,1.1994
8.96,1.6944
8.98,1.1104
9,-1.1006
9.02,-0.36661
9.04,-0.44561
9.06,-0.23661
9.08,-0.96061
9.1,-0.65661
9.12,-0.59761
9.14,-0.67061
9.16,-0.55261
9.18,-0.027611
9.2,0.37739
9.22,1.0714
9.24,1.6684
9.26,0.94639
9.28,0.40739
9.3,0.66639
9.32,0.13139
9.34,-0.095611
9.36,-0.52061
9.38,-0.82761
9.4,-1.1526
9.42,-1.1506
9.44,-0.80361
9.46,-0.36961
9.48,0.028389
9.5,0.54439
9.52,1.1774
9.54,1.6094
9.56,-0.27061
9.58,0.033389
9.6,-0.056611
9.62,0.019389
9.64,0.14539
9.66,0.53639
9.68,0.79739
9.7,-0.20561
9.72,-0.59061
9.74,-0.16961
9.76,-0.17561
9.78,-0.028611
9.8,0.073389
9.82,0.38139
9.84,0.56639
9.86,0.75239
9.88,0.80039
9.9,0.59139
9.92,0.30339
9.94,0.022389
9.96,0.063389
9.98,-0.40661
10,-0.45161
10.02,-0.079611
10.04,0.16739
10.06,0.56639
10.08,0.092389
10.1,-0.055611
10.12,0.043389
10.14,-0.12361
10.16,-0.28261
10.18,-0.43761
10.2,-0.35261
10.22,-0.25561
10.24,-0.11161
10.26,0.20439
10.28,0.51839
10.3,0.85339
10.32,1.1434
10.34,0.73239
10.36,0.23639
10.38,-0.36861
10.4,-0.27161
10.42,-0.21761
10.44,-0.87361
10.46,-0.97361
10.48,-0.58961
10.5,-0.33661
10.52,0.076389
10.54,0.25839
10.56,0.50739
10.58,0.36039
10.6,0.080389
10.62,-0.056611
10.64,-0.20961
10.66,-0.31761
10.68,-0.23861
10.7,-0.37661
10.72,-0.55061
10.74,-0.72261
10.76,-0.80361
10.78,-0.52361
10.8,-0.34061
10.82,-0.011611
10.84,0.064389
10.86,-0.037611
10.88,-0.0056106
10.9,-0.16861
10.92,-0.41061
10.94,-0.080611
10.96,0.078389
10.98,0.37339
11,0.61439
11.02,0.66439
11.04,0.25339
11.06,-0.057611
11.08,-0.47461
11.1,-0.35661
11.12,-0.24361
11.14,-0.048611
11.16,0.12539
11.18,0.37839
11.2,0.24039
11.22,-0.22761
11.24,-0.42861
11.26,-0.67961
11.28,-0.66161
11.3,-0.59061
11.32,-0.51361
11.34,-0.40861
11.36,-0.30961
11.38,-0.26661
11.4,-0.54161
11.42,-0.62861
11.44,-0.90861
11.46,-1.1076
11.48,-0.88161
11.5,-0.77061
11.52,-0.58261
11.54,-0.47361
11.56,-0.33361
11.58,-0.19961
11.6,0.019389
11.62,0.21039
11.64,0.43139
11.66,0.61239
11.68,0.76639
11.7,0.93239
11.72,1.0654
11.74,1.1294
11.76,1.1864
11.78,1.2464
11.8,1.3334
11.82,1.5934
11.84,1.7964
11.86,2.0364
11.88,1.2354
11.9,0.44139
11.92,-0.14061
11.94,-0.66661
11.96,-0.55561
11.98,-0.69361
12,-0.98461
12.02,-1.2466
12.04,-1.1796
12.06,-1.0506
12.08,-0.92061
12.1,-0.74361
12.12,-0.80961
12.14,-0.85061
12.16,-0.86061
12.18,-0.86361
12.2,-0.87361
12.22,-0.86861
12.24,-0.88561
12.26,-0.53761
12.28,0.051389
12.3,0.21439
12.32,0.24439
12.34,0.57939
12.36,0.31339
12.38,0.23539
12.4,0.48439
12.42,0.58839
12.44,0.52439
12.46,0.35439
12.48,0.19639
12.5,0.19839
12.52,0.49139
12.54,0.34239
12.56,0.28739
12.58,0.43139
12.6,0.23839
12.62,0.087389
12.64,0.076389
12.66,-0.14861
12.68,-0.077611
12.7,-0.019611
12.72,0.074389
12.74,0.043389
12.76,-0.14561
12.78,-0.31661
12.8,-0.24161
12.82,-0.028611
12.84,0.18139
12.86,0.42539
12.88,0.43839
12.9,0.51139
12.92,0.46539
12.94,0.47839
12.96,0.19239
12.98,0.22139
13,0.27339
13.02,0.39239
13.04,0.50339
13.06,0.57639
13.08,0.58739
13.1,0.82139
13.12,0.79639
13.14,0.94839
13.16,0.34439
13.18,0.044389
13.2,-0.12361
13.22,-0.34761
13.24,-0.42661
13.26,-0.41661
13.28,-0.27561
13.3,-0.27061
13.32,0.073389
13.34,0.42739
13.36,-0.23161
13.38,-0.38761
13.4,-0.083611
13.42,0.13839
13.44,0.44439
13.46,0.026389
13.48,-0.69761
13.5,-0.79661
13.52,-0.25161
13.54,-0.13561
13.56,0.078389
13.58,-0.11561
13.6,-0.25161
13.62,-0.33361
13.64,-0.26961
13.66,-0.30161
13.68,-0.20061
13.7,-0.067611
13.72,-0.038611
13.74,0.10439
13.76,0.29539
13.78,0.34339
13.8,0.95639
13.82,0.89739
13.84,0.17839
13.86,-0.36261
13.88,-0.99461
13.9,-0.80761
13.92,-0.74461
13.94,-0.53961
13.96,-0.33061
13.98,-0.12861
14,0.030389
14.02,0.14739
14.04,0.50739
14.06,-0.022611
14.08,-0.48961
14.1,-0.35861
14.12,-0.69161
14.14,-0.51661
14.16,-0.37161
14.18,0.087389
14.2,0.63139
14.22,0.84039
14.24,1.2754
14.26,1.3874
14.28,1.1924
14.3,0.75039
14.32,0.22439
14.34,-0.088611
14.36,-0.22761
14.38,0.073389
14.4,0.18039
14.42,0.54339
14.44,0.39839
14.46,0.044389
14.48,-0.082611
14.5,-0.18561
14.52,-0.020611
14.54,0.0053894
14.56,-0.11761
14.58,-0.21061
14.6,-0.30361
14.62,-0.51261
14.64,-0.72761
14.66,-0.57961
14.68,-0.26661
14.7,-0.17861
14.72,0.039389
14.74,0.097389
14.76,0.13639
14.78,0.22039
14.8,0.43639
14.82,0.090389
14.84,-0.54861
14.86,-0.55561
14.88,-0.24361
14.9,-0.081611
14.92,0.24939
14.94,0.40939
14.96,0.18139
14.98,-0.027611
15,-0.24361
15.02,-0.015611
15.04,0.24639
15.06,0.48139
15.08,0.78239
15.1,0.62139
15.12,0.33039
15.14,-0.014611
15.16,-0.19561
15.18,-0.24761
15.2,-0.21261
15.22,-0.11061
15.24,0.049389
15.26,0.24039
15.28,-0.034611
15.3,-0.21661
15.32,-0.47161
15.34,-0.36361
15.36,-0.19561
15.38,-0.018611
15.4,0.16939
15.42,-0.080611
15.44,0.0043894
15.46,0.22939
15.48,0.37339
15.5,0.60039
15.52,0.51539
15.54,0.43139
15.56,0.34339
15.58,0.50439
15.6,0.65239
15.62,0.68239
15.64,0.17139
15.66,-0.17061
15.68,-0.52761
15.7,-0.66461
15.72,-0.38761
15.74,-0.22261
15.76,-0.033611
15.78,0.11839
15.8,-0.12861
15.82,-0.35161
15.84,-0.51461
15.86,-0.33561
15.88,-0.21861
15.9,-0.012611
15.92,0.14139
15.94,0.069389
15.96,-0.063611
15.98,-0.12061
16,-0.32261
16.02,-0.34661
16.04,-0.091611
16.06,0.072389
16.08,0.30839
16.1,0.47139
16.12,0.60239
16.14,0.57539
16.16,0.32939
16.18,-0.073611
16.2,-0.77761
16.22,-0.60861
16.24,-0.43861
16.26,-0.20961
16.28,0.030389
16.3,0.34939
16.32,0.29239
16.34,0.12039
16.36,0.33739
16.38,0.31639
16.4,0.25339
16.42,0.20539
16.44,0.19739
16.46,0.17339
16.48,0.020389
16.5,-0.14461
16.52,-0.34361
16.54,-0.33961
16.56,-0.14561
16.58,-0.028611
16.6,0.16939
16.62,-0.096611
16.64,-0.25561
16.66,-0.27961
16.68,-0.38861
16.7,-0.24261
16.72,-0.21561
16.74,-0.18261
16.76,-0.17461
16.78,-0.038611
16.8,-0.027611
16.82,-0.18561
16.84,-0.12361
16.86,0.086389
16.88,0.34239
16.9,0.69439
16.92,0.90939
16.94,0.85239
16.96,0.75939
16.98,0.51239
17,0.18539
17.02,0.014389
17.04,-0.19061
17.06,-0.15161
17.08,-0.073611
17.1,0.020389
17.12,0.12839
17.14,0.21439
17.16,0.023389
17.18,-0.12461
17.2,-0.32961
17.22,-0.51961
17.24,-0.70861
17.26,-0.57961
17.28,-0.46261
17.3,-0.30761
17.32,-0.14561
17.34,-0.0096106
17.36,-0.18061
17.38,-0.31861
17.4,-0.46561
17.42,-0.39161
17.44,-0.34561
17.46,-0.31661
17.48,-0.43561
17.5,-0.49161
17.52,-0.47561
17.54,-0.42061
17.56,-0.36161
17.58,-0.27761
17.6,-0.25861
17.62,-0.13961
17.64,-0.068611
17.66,0.50639
17.68,0.72139
17.7,0.87739
17.72,0.78139
17.74,0.76439
17.76,0.43839
17.78,0.079389
17.8,0.012389
17.82,-0.12661
17.84,-0.015611
17.86,0.029389
17.88,0.10339
17.9,0.10339
17.92,0.19239
17.94,0.20439
17.96,0.073389
17.98,-0.056611
18,-0.072611
18.02,0.069389
18.04,0.10539
18.06,0.14639
18.08,-0.0096106
18.1,-0.15961
18.12,-0.18761
18.14,-0.0076106
18.16,0.15439
18.18,0.10439
18.2,-0.11561
18.22,-0.30261
18.24,-0.30961
18.26,-0.095611
18.28,-0.058611
18.3,0.0033894
18.32,0.019389
18.34,0.049389
18.36,0.056389
18.38,0.096389
18.4,0.13339
18.42,0.17639
18.44,0.21739
18.46,0.26039
18.48,0.30139
18.5,0.34539
18.52,0.38539
18.54,0.47339
18.56,0.39239
18.58,0.23739
18.6,0.11439
18.62,-0.079611
18.64,-0.12461
18.66,0.053389
18.68,0.026389
18.7,-0.25061
18.72,-0.56661
18.74,-0.63061
18.76,-0.59161
18.78,-0.41361
18.8,-0.068611
18.82,0.27139
18.84,0.27639
18.86,-0.021611
18.88,-0.060611
18.9,-0.11061
18.92,-0.22161
18.94,-0.41661
18.96,-0.51961
18.98,-0.22261
19,0.029389
19.02,0.078389
19.04,0.13839
19.06,0.17039
19.08,0.25239
19.1,0.32239
19.12,0.39039
19.14,0.16339
19.16,-0.13661
19.18,-0.32361
19.2,-0.29161
19.22,-0.28761
19.24,-0.30461
19.26,-0.33961
19.28,-0.24561
19.3,-0.076611
19.32,0.12439
19.34,0.37539
19.36,0.40139
19.38,0.24439
19.4,0.15539
19.42,-0.040611
19.44,-0.15361
19.46,-0.28961
19.48,-0.31661
19.5,-0.11161
19.52,0.093389
19.54,0.33439
19.56,0.57539
19.58,0.42339
19.6,0.14239
19.62,-0.0076106
19.64,-0.13561
19.66,-0.27061
19.68,-0.34161
19.7,-0.35761
19.72,-0.39661
19.74,-0.40261
19.76,-0.48861
19.78,-0.48061
19.8,-0.40661
19.82,-0.40761
19.84,-0.35161
19.86,-0.18761
19.88,-0.057611
19.9,0.043389
19.92,-0.019611
19.94,-0.072611
19.96,-0.16961
19.98,-0.11561
20,0.12539
20.02,0.35739
20.04,0.65339
20.06,0.71539
20.08,0.76139
20.1,0.73839
20.12,0.62739
20.14,0.48339
20.16,0.26339
20.18,-0.044611
20.2,-0.28861
20.22,-0.38461
20.24,-0.49261
20.26,-0.42861
20.28,-0.41661
20.3,-0.27661
20.32,-0.052611
20.34,0.23639
20.36,0.42539
20.38,0.60339
20.4,0.45139
20.42,0.28339
20.44,0.12539
20.46,-0.054611
20.48,-0.27561
20.5,-0.42361
20.52,-0.17561
20.54,0.00038944
20.56,0.25339
20.58,0.48039
20.6,0.64039
20.62,0.55339
20.64,0.41239
20.66,0.18339
20.68,-0.048611
20.7,-0.30361
20.72,-0.53161
20.74,-0.70861
20.76,-0.92861
20.78,-0.86361
20.8,-0.63161
20.82,-0.37661
20.84,0.086389
20.86,0.30839
20.88,0.58839
20.9,0.61339
20.92,0.38439
20.94,0.35039
20.96,0.31039
20.98,0.24539
21,0.018389
21.02,-0.19861
21.04,-0.15861
21.06,-0.015611
21.08,0.098389
21.1,0.28539
21.12,0.40739
21.14,0.56239
21.16,0.53039
21.18,0.31339
21.2,0.16439
21.22,-0.024611
21.24,-0.18961
21.26,-0.27661
21.28,-0.37161
21.3,-0.45061
21.32,-0.53461
21.34,-0.48361
21.36,-0.37961
21.38,-0.29661
21.4,-0.19661
21.42,-0.18461
21.44,-0.15961
21.46,-0.11961
21.48,-0.053611
21.5,0.0013894
21.52,0.058389
21.54,-0.023611
21.56,-0.11261
21.58,-0.20561
21.6,-0.32261
21.62,-0.38861
21.64,-0.34161
21.66,-0.28761
21.68,-0.32861
21.7,-0.40761
21.72,-0.48761
21.74,-0.56361
21.76,-0.64461
21.78,-0.55561
21.8,-0.44661
21.82,-0.0086106
21.84,0.25239
21.86,0.41039
21.88,0.64339
21.9,0.57839
21.92,0.47339
21.94,0.38339
21.96,0.38439
21.98,0.33939
22,0.35639
22.02,0.0073894
22.04,-0.25461
22.06,-0.46061
22.08,-0.47161
22.1,-0.22261
22.12,-0.065611
22.14,0.16339
22.16,0.35439
22.18,0.50339
22.2,0.37039
22.22,0.27939
22.24,0.15739
22.26,0.040389
22.28,-0.027611
22.3,0.020389
22.32,0.043389
22.34,0.098389
22.36,0.13439
22.38,0.093389
22.4,0.057389
22.42,0.021389
22.44,-0.031611
22.46,-0.031611
22.48,0.0033894
22.5,-0.025611
22.52,-0.12461
22.54,-0.23561
22.56,-0.40661
22.58,-0.53061
22.6,-0.70161
22.62,-0.32361
22.64,-0.052611
22.66,0.093389
22.68,0.32739
22.7,0.47739
22.72,0.50839
22.74,0.35739
22.76,0.34139
22.78,0.30539
22.8,0.28439
22.82,0.26239
22.84,0.16739
22.86,-0.0056106
22.88,-0.21261
22.9,-0.36561
22.92,-0.31061
22.94,-0.29761
22.96,-0.28061
22.98,-0.23761
23,-0.26661
23.02,-0.30861
23.04,-0.36661
23.06,-0.35761
23.08,-0.30861
23.1,-0.19361
23.12,0.018389
23.14,0.19539
23.16,0.15939
23.18,0.12839
23.2,0.13939
23.22,0.10939
23.24,0.10739
23.26,0.091389
23.28,0.088389
23.3,0.018389
23.32,-0.13161
23.34,-0.24761
23.36,-0.43661
23.38,-0.43261
23.4,-0.30061
23.42,-0.19261
23.44,-0.048611
23.46,0.096389
23.48,0.16739
23.5,0.14739
23.52,0.17239
23.54,0.077389
23.56,-0.058611
23.58,-0.21561
23.6,-0.23461
23.62,0.059389
23.64,0.26139
23.66,0.26839
23.68,0.083389
23.7,-0.041611
23.72,-0.22761
23.74,-0.076611
23.76,0.030389
23.78,0.18139
23.8,0.30939
23.82,0.47839
23.84,0.45839
23.86,0.16539
23.88,-0.058611
23.9,-0.39661
23.92,-0.44461
23.94,-0.24161
23.96,-0.10161
23.98,0.21639
24,0.26039
24.02,0.12039
24.04,0.0073894
24.06,-0.16861
24.08,-0.38261
24.1,-0.56661
24.12,-0.78161
24.14,-0.61961
24.16,-0.25661
24.18,0.043389
24.2,0.45539
24.22,0.78239
24.24,1.1024
24.26,0.95239
24.28,0.48839
24.3,0.12139
24.32,-0.38761
24.34,-0.84661
24.36,-1.2266
24.38,-0.86461
24.4,-0.61661
24.42,-0.22861
24.44,0.14939
24.46,0.47639
24.48,0.32239
24.5,0.24739
24.52,0.094389
24.54,0.22639
24.56,0.33739
24.58,0.50439
24.6,0.59339
24.62,0.51839
24.64,0.55139
24.66,0.59439
24.68,0.61639
24.7,0.59239
24.72,0.46539
24.74,0.15739
24.76,-0.077611
24.78,-0.23061
24.8,-0.30361
24.82,-0.32961
24.84,-0.36461
24.86,-0.49061
24.88,-0.66061
24.9,-0.72361
24.92,-0.78461
24.94,-0.84661
24.96,-0.56661
24.98,-0.20961
25,0.12739
25.02,0.38039
25.04,0.48739
25.06,0.36239
25.08,0.24939
25.1,0.15739
25.12,0.37639
25.14,0.59339
25.16,0.62939
25.18,0.36939
25.2,0.21639
25.22,0.039389
25.24,0.022389
25.26,-0.062611
25.28,-0.28661
25.3,-0.38061
25.32,-0.45761
25.34,-0.50561
25.36,-0.77761
25.38,-0.62861
25.4,-0.18961
25.42,0.18839
25.44,0.50839
25.46,0.74339
25.48,0.74839
25.5,0.56139
25.52,0.45439
25.54,0.52439
25.56,0.63439
25.58,0.73039
25.6,0.85039
25.62,0.92639
25.64,0.97439
25.66,0.92839
25.68,0.81339
25.7,0.26339
25.72,-0.28961
25.74,-0.90161
25.76,-1.3646
25.78,-0.85961
25.8,-0.46861
25.82,0.080389
25.84,0.59339
25.86,0.82239
25.88,0.55539
25.9,0.30039
25.92,-0.011611
25.94,-0.38061
25.96,-0.34761
25.98,-0.020611
26,0.17939
26.02,0.63239
26.04,1.0124
26.06,1.1214
26.08,1.1064
26.1,0.93939
26.12,0.80439
26.14,0.60739
26.16,0.50739
26.18,0.20539
26.2,-0.20161
26.22,-0.57261
26.24,-1.0216
26.26,-1.3326
26.28,-1.2256
26.3,-1.2076
26.32,-1.0066
26.34,-0.76261
26.36,-0.54861
26.38,-0.48961
26.4,-0.40561
26.42,-0.29161
26.44,-0.17661
26.46,-0.14161
26.48,-0.098611
26.5,-0.050611
26.52,0.018389
26.54,0.079389
26.56,0.034389
26.58,-0.029611
26.6,-0.061611
26.62,-0.034611
26.64,-0.013611
26.66,0.075389
26.68,0.20439
26.7,0.32639
26.72,0.44939
26.74,0.57639
26.76,0.56139
26.78,0.46339
26.8,0.29939
26.82,0.10639
26.84,-0.0046106
26.86,-0.033611
26.88,-0.069611
26.9,-0.10161
26.92,-0.20161
26.94,-0.18861
26.96,0.024389
26.98,0.13339
27,0.24239
27.02,0.26539
27.04,0.26439
27.06,0.15439
27.08,-0.019611
27.1,-0.095611
27.12,-0.21661
27.14,-0.16761
27.16,-0.12061
27.18,-0.064611
27.2,-0.12961
27.22,-0.16361
27.24,-0.19361
27.26,-0.24261
27.28,-0.23661
27.3,-0.17561
27.32,-0.12461
27.34,-0.18561
27.36,-0.26561
27.38,-0.32361
27.4,-0.33661
27.42,-0.45461
27.44,-0.43061
27.46,-0.33461
27.48,-0.21361
27.5,-0.069611
27.52,0.029389
27.54,0.0023894
27.56,-0.093611
27.58,-0.089611
27.6,-0.15061
27.62,-0.16461
27.64,-0.23861
27.66,-0.32361
27.68,-0.42161
27.7,-0.45761
27.72,-0.39761
27.74,-0.34961
27.76,-0.25861
27.78,-0.17261
27.8,-0.020611
27.82,0.15539
27.84,0.28339
27.86,0.36139
27.88,0.35339
27.9,0.26839
27.92,0.10039
27.94,-0.045611
27.96,-0.12561
27.98,-0.24561
28,-0.22961
28.02,-0.12661
28.04,-0.068611
28.06,0.017389
28.08,0.092389
28.1,0.19939
28.12,0.28539
28.14,0.36439
28.16,0.31039
28.18,0.18039
28.2,0.023389
28.22,-0.15661
28.24,-0.31961
28.26,-0.21961
28.28,-0.11861
28.3,0.014389
28.32,0.15239
28.34,0.29739
28.36,0.24239
28.38,0.13539
28.4,0.10139
28.42,0.023389
28.44,-0.010611
28.46,-0.023611
28.48,-0.036611
28.5,-0.048611
28.52,-0.089611
28.54,-0.15561
28.56,-0.14861
28.58,-0.076611
28.6,-0.00061056
28.62,-0.020611
28.64,-0.14861
28.66,-0.22561
28.68,-0.37461
28.7,-0.36561
28.72,-0.25161
28.74,-0.16461
28.76,-0.014611
28.78,0.15239
28.8,0.30139
28.82,0.39239
28.84,0.40539
28.86,0.38439
28.88,0.32839
28.9,0.18239
28.92,0.12439
28.94,0.069389
28.96,-0.0016106
28.98,-0.068611
29,-0.13061
29.02,-0.12861
29.04,-0.11561
29.06,-0.10261
29.08,-0.084611
29.1,-0.14161
29.12,-0.20561
29.14,-0.26961
29.16,-0.35061
29.18,-0.35961
29.2,-0.29761
29.22,-0.22761
29.24,0.017389
29.26,0.098389
29.28,0.20239
29.3,0.25539
29.32,0.19839
29.34,0.15939
29.36,0.10639
29.38,0.15539
29.4,0.19739
29.42,0.24139
29.44,0.14039
